Reading,Receive,Value,Unit,Quality
2016-06-18 07:10:39,2016-06-18 07:10:42,7.60,ft,A
2016-06-18 06:40:44,2016-06-18 06:40:47,7.64,ft,A
2016-06-18 06:10:29,2016-06-18 06:10:33,7.63,ft,A
2016-06-18 05:40:35,2016-06-18 05:40:38,7.63,ft,A
2016-06-18 05:10:36,2016-06-18 05:10:39,7.62,ft,A
2016-06-18 04:40:23,2016-06-18 04:40:26,7.62,ft,A
2016-06-18 04:10:23,2016-06-18 04:10:26,7.62,ft,A
2016-06-18 03:41:00,2016-06-18 03:41:04,7.62,ft,A
2016-06-18 03:10:52,2016-06-18 03:10:55,7.62,ft,A
2016-06-18 02:40:53,2016-06-18 02:40:57,7.62,ft,A
2016-06-18 02:10:36,2016-06-18 02:10:39,7.62,ft,A
2016-06-18 01:40:18,2016-06-18 01:40:21,7.62,ft,A
2016-06-18 01:10:19,2016-06-18 01:10:22,7.62,ft,A
2016-06-18 00:40:52,2016-06-18 00:40:56,7.62,ft,A
2016-06-18 00:10:20,2016-06-18 00:10:24,7.61,ft,A
2016-06-17 23:40:24,2016-06-17 23:40:27,7.63,ft,A
2016-06-17 23:10:21,2016-06-17 23:10:25,7.63,ft,A
2016-06-17 22:40:05,2016-06-17 22:40:09,7.63,ft,A
2016-06-17 22:10:12,2016-06-17 22:10:15,7.63,ft,A
2016-06-17 21:40:45,2016-06-17 21:40:49,7.64,ft,A
2016-06-17 21:10:29,2016-06-17 21:10:33,7.64,ft,A
2016-06-17 20:40:41,2016-06-17 20:40:44,7.63,ft,A
2016-06-17 20:10:15,2016-06-17 20:10:18,7.64,ft,A
2016-06-17 19:40:39,2016-06-17 19:40:43,7.64,ft,A
2016-06-17 19:10:20,2016-06-17 19:10:23,7.64,ft,A
2016-06-17 18:40:23,2016-06-17 18:40:27,7.65,ft,A
2016-06-17 18:10:40,2016-06-17 18:10:43,7.65,ft,A
2016-06-17 17:40:42,2016-06-17 17:40:46,7.65,ft,A
2016-06-17 17:10:23,2016-06-17 17:10:27,7.64,ft,A
2016-06-17 16:41:03,2016-06-17 16:41:06,7.65,ft,A
2016-06-17 16:11:07,2016-06-17 16:11:11,7.65,ft,A
2016-06-17 15:41:01,2016-06-17 15:41:04,7.65,ft,A
2016-06-17 15:11:14,2016-06-17 15:11:17,7.66,ft,A
2016-06-17 14:41:12,2016-06-17 14:41:15,7.67,ft,A
2016-06-17 14:11:10,2016-06-17 14:11:14,7.72,ft,A
2016-06-17 13:40:56,2016-06-17 13:41:00,7.75,ft,A
2016-06-17 13:10:53,2016-06-17 13:10:57,7.71,ft,A
2016-06-17 12:41:23,2016-06-17 12:41:26,7.71,ft,A
2016-06-17 12:11:23,2016-06-17 12:11:26,7.71,ft,A
2016-06-17 11:40:49,2016-06-17 11:40:52,7.70,ft,A
2016-06-17 11:10:30,2016-06-17 11:10:33,7.71,ft,A
2016-06-17 10:40:34,2016-06-17 10:40:38,7.71,ft,A
2016-06-17 10:10:39,2016-06-17 10:10:42,7.71,ft,A
2016-06-17 09:40:50,2016-06-17 09:40:54,7.71,ft,A
2016-06-17 09:10:58,2016-06-17 09:11:02,7.70,ft,A
2016-06-17 08:40:51,2016-06-17 08:40:54,7.68,ft,A
2016-06-17 08:10:42,2016-06-17 08:10:46,7.68,ft,A
2016-06-17 07:40:37,2016-06-17 07:40:40,7.68,ft,A
2016-06-17 07:10:17,2016-06-17 07:10:20,7.67,ft,A
2016-06-17 06:41:01,2016-06-17 06:41:04,7.68,ft,A
2016-06-17 06:10:43,2016-06-17 06:10:47,7.67,ft,A
2016-06-17 05:40:16,2016-06-17 05:40:19,7.67,ft,A
2016-06-17 05:10:07,2016-06-17 05:10:10,7.67,ft,A
2016-06-17 04:40:02,2016-06-17 04:40:05,7.67,ft,A
2016-06-17 04:10:04,2016-06-17 04:10:07,7.68,ft,A
2016-06-17 03:40:02,2016-06-17 03:40:06,7.67,ft,A
2016-06-17 03:10:11,2016-06-17 03:10:14,7.68,ft,A
2016-06-17 02:39:58,2016-06-17 02:40:02,7.67,ft,A
2016-06-17 02:10:26,2016-06-17 02:10:29,7.67,ft,A
2016-06-17 01:40:01,2016-06-17 01:40:04,7.67,ft,A
2016-06-17 01:10:19,2016-06-17 01:10:23,7.67,ft,A
2016-06-17 00:40:25,2016-06-17 00:40:28,7.67,ft,A
2016-06-17 00:10:36,2016-06-17 00:10:39,7.67,ft,A
2016-06-16 23:40:13,2016-06-16 23:40:16,7.67,ft,A
2016-06-16 23:10:35,2016-06-16 23:10:38,7.67,ft,A
2016-06-16 22:40:12,2016-06-16 22:40:16,7.67,ft,A
2016-06-16 22:10:26,2016-06-16 22:10:29,7.67,ft,A
2016-06-16 21:40:24,2016-06-16 21:40:27,7.66,ft,A
2016-06-16 21:10:24,2016-06-16 21:10:27,7.67,ft,A
2016-06-16 20:40:41,2016-06-16 20:40:44,7.67,ft,A
2016-06-16 20:10:29,2016-06-16 20:10:32,7.67,ft,A
2016-06-16 19:40:21,2016-06-16 19:40:24,7.67,ft,A
2016-06-16 19:10:26,2016-06-16 19:10:29,7.68,ft,A
2016-06-16 18:40:22,2016-06-16 18:40:25,7.68,ft,A
2016-06-16 18:10:54,2016-06-16 18:10:58,7.69,ft,A
2016-06-16 17:40:45,2016-06-16 17:40:48,7.69,ft,A
2016-06-16 17:10:18,2016-06-16 17:10:21,7.69,ft,A
2016-06-16 16:40:54,2016-06-16 16:40:57,7.70,ft,A
2016-06-16 16:11:17,2016-06-16 16:11:20,7.70,ft,A
2016-06-16 15:41:24,2016-06-16 15:41:27,7.69,ft,A
2016-06-16 15:11:08,2016-06-16 15:11:12,7.71,ft,A
2016-06-16 14:40:44,2016-06-16 14:40:47,7.70,ft,A
2016-06-16 14:11:16,2016-06-16 14:11:19,7.70,ft,A
2016-06-16 13:41:27,2016-06-16 13:41:31,7.71,ft,A
2016-06-16 13:10:58,2016-06-16 13:11:02,7.71,ft,A
2016-06-16 12:41:20,2016-06-16 12:41:23,7.72,ft,A
2016-06-16 12:11:22,2016-06-16 12:11:25,7.71,ft,A
2016-06-16 11:40:40,2016-06-16 11:40:43,7.71,ft,A
2016-06-16 11:10:57,2016-06-16 11:11:00,7.71,ft,A
2016-06-16 10:40:56,2016-06-16 10:40:59,7.71,ft,A
2016-06-16 10:11:08,2016-06-16 10:11:11,7.71,ft,A
2016-06-16 09:40:39,2016-06-16 09:40:42,7.71,ft,A
2016-06-16 09:11:10,2016-06-16 09:11:13,7.68,ft,AN
2016-06-16 08:10:43,2016-06-16 08:10:46,0.00,ft,A
2016-06-16 07:41:27,2016-06-16 07:41:30,0.00,ft,A
2016-06-16 07:11:04,2016-06-16 07:11:07,0.00,ft,A
2016-06-16 06:41:31,2016-06-16 06:41:34,0.00,ft,A
2016-06-16 06:10:59,2016-06-16 06:11:02,0.00,ft,A
2016-06-16 05:41:28,2016-06-16 05:41:32,0.00,ft,A
2016-06-16 05:10:44,2016-06-16 05:10:48,0.00,ft,AN
2016-06-16 04:11:03,2016-06-16 04:11:06,7.69,ft,A
2016-06-16 03:40:50,2016-06-16 03:40:53,7.68,ft,A
2016-06-16 03:10:43,2016-06-16 03:10:46,7.68,ft,A
2016-06-16 02:40:41,2016-06-16 02:40:45,7.68,ft,A
2016-06-16 02:10:43,2016-06-16 02:10:46,7.67,ft,A
2016-06-16 01:40:23,2016-06-16 01:40:27,7.68,ft,A
2016-06-16 01:10:19,2016-06-16 01:10:22,7.67,ft,A
2016-06-16 00:40:12,2016-06-16 00:40:15,7.68,ft,A
2016-06-16 00:10:41,2016-06-16 00:10:44,7.67,ft,A
2016-06-15 23:40:24,2016-06-15 23:40:28,7.68,ft,A
2016-06-15 23:10:28,2016-06-15 23:10:31,7.68,ft,A
2016-06-15 22:40:13,2016-06-15 22:40:16,7.68,ft,A
2016-06-15 22:10:30,2016-06-15 22:10:38,7.68,ft,A
2016-06-15 21:39:57,2016-06-15 21:40:00,7.68,ft,A
2016-06-15 21:09:49,2016-06-15 21:09:52,7.68,ft,A
2016-06-15 20:40:08,2016-06-15 20:40:12,7.68,ft,A
2016-06-15 20:10:29,2016-06-15 20:10:32,7.68,ft,A
2016-06-15 19:40:10,2016-06-15 19:40:13,7.68,ft,A
2016-06-15 19:10:49,2016-06-15 19:10:53,7.69,ft,A
2016-06-15 18:40:07,2016-06-15 18:40:10,7.68,ft,A
2016-06-15 18:10:11,2016-06-15 18:10:14,7.67,ft,A
2016-06-15 17:40:47,2016-06-15 17:40:50,7.68,ft,A
2016-06-15 17:10:29,2016-06-15 17:10:32,7.68,ft,A
2016-06-15 16:40:48,2016-06-15 16:40:51,7.68,ft,A
2016-06-15 16:11:19,2016-06-15 16:11:22,7.67,ft,A
2016-06-15 15:40:01,2016-06-15 15:40:04,7.67,ft,A
2016-06-15 15:10:49,2016-06-15 15:10:52,7.67,ft,A
2016-06-15 14:41:11,2016-06-15 14:41:14,7.68,ft,A
2016-06-15 14:10:47,2016-06-15 14:10:50,7.68,ft,A
2016-06-15 13:40:32,2016-06-15 13:40:40,7.68,ft,A
2016-06-15 13:10:43,2016-06-15 13:10:46,7.69,ft,A
2016-06-15 12:40:56,2016-06-15 12:41:04,7.68,ft,A
2016-06-15 12:10:37,2016-06-15 12:10:41,7.63,ft,A
2016-06-15 11:41:42,2016-06-15 11:41:45,7.58,ft,A
2016-06-15 11:11:06,2016-06-15 11:11:10,7.56,ft,A
2016-06-15 10:40:53,2016-06-15 10:40:56,7.53,ft,A
2016-06-15 10:10:14,2016-06-15 10:10:18,7.47,ft,A
2016-06-15 09:40:57,2016-06-15 09:41:00,7.38,ft,A
2016-06-15 09:11:37,2016-06-15 09:11:40,7.36,ft,AN
2016-06-15 08:11:23,2016-06-15 08:11:27,5.13,ft,A
2016-06-15 07:41:38,2016-06-15 07:41:41,5.13,ft,A
2016-06-15 07:11:08,2016-06-15 07:11:12,5.13,ft,A
2016-06-15 06:41:36,2016-06-15 06:41:40,5.13,ft,A
2016-06-15 06:11:26,2016-06-15 06:11:29,5.13,ft,A
2016-06-15 05:41:00,2016-06-15 05:41:03,5.13,ft,A
2016-06-15 05:11:15,2016-06-15 05:11:18,5.13,ft,A
2016-06-15 04:40:58,2016-06-15 04:41:01,5.13,ft,A
2016-06-15 04:11:10,2016-06-15 04:11:14,5.13,ft,A
2016-06-15 03:41:23,2016-06-15 03:41:27,5.13,ft,A
2016-06-15 03:10:56,2016-06-15 03:10:59,5.13,ft,A
2016-06-15 02:41:34,2016-06-15 02:41:37,5.12,ft,A
2016-06-15 02:10:33,2016-06-15 02:10:36,5.12,ft,A
2016-06-15 01:41:00,2016-06-15 01:41:04,5.12,ft,A
2016-06-15 01:10:34,2016-06-15 01:10:37,5.12,ft,A
2016-06-15 00:40:33,2016-06-15 00:40:37,5.12,ft,A
2016-06-15 00:11:25,2016-06-15 00:11:28,5.11,ft,A
2016-06-14 23:40:24,2016-06-14 23:40:28,5.12,ft,A
2016-06-14 23:10:59,2016-06-14 23:11:02,5.11,ft,A
2016-06-14 22:40:27,2016-06-14 22:40:30,5.11,ft,A
2016-06-14 22:11:36,2016-06-14 22:11:39,5.11,ft,A
2016-06-14 21:40:28,2016-06-14 21:40:31,5.11,ft,A
2016-06-14 21:10:37,2016-06-14 21:10:40,5.12,ft,A
2016-06-14 20:40:35,2016-06-14 20:40:38,5.11,ft,A
2016-06-14 20:10:43,2016-06-14 20:10:46,5.11,ft,A
2016-06-14 19:40:54,2016-06-14 19:40:57,5.11,ft,A
2016-06-14 19:10:59,2016-06-14 19:11:02,5.12,ft,A
2016-06-14 18:40:30,2016-06-14 18:40:33,5.11,ft,A
2016-06-14 18:10:39,2016-06-14 18:10:43,5.11,ft,A
2016-06-14 17:40:54,2016-06-14 17:40:58,5.12,ft,A
2016-06-14 17:10:54,2016-06-14 17:10:57,5.11,ft,A
2016-06-14 16:40:54,2016-06-14 16:40:57,5.12,ft,A
2016-06-14 16:10:48,2016-06-14 16:10:51,5.12,ft,A
2016-06-14 15:40:50,2016-06-14 15:40:53,5.12,ft,A
2016-06-14 15:11:13,2016-06-14 15:11:16,5.12,ft,A
2016-06-14 14:41:08,2016-06-14 14:41:11,5.12,ft,A
2016-06-14 14:10:36,2016-06-14 14:10:43,5.12,ft,A
2016-06-14 13:41:14,2016-06-14 13:41:18,5.13,ft,A
2016-06-14 13:11:47,2016-06-14 13:11:50,5.11,ft,A
2016-06-14 12:42:20,2016-06-14 12:42:23,5.13,ft,A
2016-06-14 12:15:44,2016-06-14 12:15:48,5.12,ft,A
2016-06-14 08:41:03,2016-06-14 08:41:07,5.14,ft,A
2016-06-14 08:12:32,2016-06-14 08:12:35,5.14,ft,A
2016-06-14 07:41:13,2016-06-14 07:41:17,5.13,ft,A
2016-06-14 07:11:18,2016-06-14 07:11:22,5.13,ft,A
2016-06-14 06:41:13,2016-06-14 06:41:16,5.13,ft,A
2016-06-14 06:11:13,2016-06-14 06:11:17,5.13,ft,A
2016-06-14 05:41:02,2016-06-14 05:41:05,5.13,ft,A
2016-06-14 05:11:07,2016-06-14 05:11:11,5.14,ft,A
2016-06-14 04:41:31,2016-06-14 04:41:34,5.13,ft,A
2016-06-14 04:11:09,2016-06-14 04:11:13,5.13,ft,A
2016-06-14 03:41:32,2016-06-14 03:41:35,5.14,ft,A
2016-06-14 03:10:58,2016-06-14 03:11:02,5.14,ft,A
2016-06-14 02:40:51,2016-06-14 02:40:55,5.16,ft,A
2016-06-14 02:11:09,2016-06-14 02:11:12,5.15,ft,A
2016-06-14 01:40:59,2016-06-14 01:41:02,5.16,ft,A
2016-06-14 01:10:57,2016-06-14 01:11:00,5.16,ft,A
2016-06-14 00:40:40,2016-06-14 00:40:43,5.15,ft,A
2016-06-14 00:10:50,2016-06-14 00:10:53,5.15,ft,A
2016-06-13 23:40:27,2016-06-13 23:40:30,5.16,ft,A
2016-06-13 23:11:00,2016-06-13 23:11:03,5.16,ft,A
2016-06-13 22:41:17,2016-06-13 22:41:20,5.16,ft,A
2016-06-13 22:10:53,2016-06-13 22:10:57,5.16,ft,A
2016-06-13 21:40:17,2016-06-13 21:40:20,5.16,ft,A
2016-06-13 21:10:54,2016-06-13 21:10:57,5.17,ft,A
2016-06-13 20:40:27,2016-06-13 20:40:31,5.17,ft,A
2016-06-13 20:10:28,2016-06-13 20:10:32,5.15,ft,A
2016-06-13 19:42:21,2016-06-13 19:42:24,5.16,ft,A
2016-06-13 19:10:36,2016-06-13 19:10:39,5.16,ft,A
2016-06-13 18:40:50,2016-06-13 18:40:54,5.16,ft,A
2016-06-13 18:11:42,2016-06-13 18:11:45,5.17,ft,A
2016-06-13 17:40:47,2016-06-13 17:40:50,5.16,ft,A
2016-06-13 17:10:25,2016-06-13 17:10:28,5.17,ft,A
2016-06-13 16:40:32,2016-06-13 16:40:35,5.17,ft,A
2016-06-13 16:11:00,2016-06-13 16:11:03,5.17,ft,A
2016-06-13 15:40:41,2016-06-13 15:40:45,5.19,ft,A
2016-06-13 15:10:19,2016-06-13 15:10:23,5.21,ft,A
2016-06-13 14:41:20,2016-06-13 14:41:23,5.21,ft,A
2016-06-13 14:10:44,2016-06-13 14:10:47,5.21,ft,A
2016-06-13 13:40:53,2016-06-13 13:40:57,5.22,ft,A
2016-06-13 13:11:08,2016-06-13 13:11:11,5.21,ft,A
2016-06-13 12:40:18,2016-06-13 12:40:21,5.22,ft,A
2016-06-13 12:10:46,2016-06-13 12:10:50,5.22,ft,A
2016-06-13 11:40:54,2016-06-13 11:40:57,5.22,ft,A
2016-06-13 11:11:07,2016-06-13 11:11:10,5.23,ft,A
2016-06-13 10:41:29,2016-06-13 10:41:32,5.24,ft,A
2016-06-13 10:11:14,2016-06-13 10:11:17,5.24,ft,A
2016-06-13 09:40:54,2016-06-13 09:40:57,5.25,ft,A
2016-06-13 09:11:06,2016-06-13 09:11:10,5.25,ft,A
2016-06-13 08:41:16,2016-06-13 08:41:19,5.26,ft,A
2016-06-13 08:11:12,2016-06-13 08:11:16,5.27,ft,A
2016-06-13 07:41:10,2016-06-13 07:41:13,5.27,ft,A
2016-06-13 07:11:15,2016-06-13 07:11:19,5.27,ft,A
2016-06-13 06:41:05,2016-06-13 06:41:09,5.27,ft,A
2016-06-13 06:10:59,2016-06-13 06:11:02,5.28,ft,A
2016-06-13 05:40:54,2016-06-13 05:40:58,5.27,ft,A
2016-06-13 05:11:09,2016-06-13 05:11:12,5.27,ft,A
2016-06-13 04:40:50,2016-06-13 04:40:53,5.28,ft,A
2016-06-13 04:11:19,2016-06-13 04:11:23,5.28,ft,A
2016-06-13 03:40:36,2016-06-13 03:40:39,5.28,ft,A
2016-06-13 03:10:46,2016-06-13 03:10:50,5.28,ft,A
2016-06-13 02:40:39,2016-06-13 02:40:43,5.28,ft,A
2016-06-13 02:10:57,2016-06-13 02:11:01,5.28,ft,A
2016-06-13 01:40:38,2016-06-13 01:40:41,5.28,ft,A
2016-06-13 01:10:20,2016-06-13 01:10:24,5.28,ft,A
2016-06-13 00:40:29,2016-06-13 00:40:32,5.28,ft,A
2016-06-13 00:10:53,2016-06-13 00:10:56,5.27,ft,A
2016-06-12 23:40:36,2016-06-12 23:40:39,5.27,ft,A
2016-06-12 23:10:35,2016-06-12 23:10:38,5.27,ft,A
2016-06-12 22:40:10,2016-06-12 22:40:13,5.27,ft,A
2016-06-12 22:10:25,2016-06-12 22:10:28,5.28,ft,A
2016-06-12 21:40:22,2016-06-12 21:40:25,5.28,ft,A
2016-06-12 21:10:38,2016-06-12 21:10:46,5.27,ft,A
2016-06-12 20:40:21,2016-06-12 20:40:24,5.27,ft,A
2016-06-12 20:10:18,2016-06-12 20:10:21,5.28,ft,A
2016-06-12 19:40:16,2016-06-12 19:40:19,5.28,ft,A
2016-06-12 19:10:31,2016-06-12 19:10:35,5.28,ft,A
2016-06-12 18:39:58,2016-06-12 18:40:01,5.27,ft,A
2016-06-12 18:10:20,2016-06-12 18:10:24,5.28,ft,A
2016-06-12 17:40:25,2016-06-12 17:40:28,5.27,ft,A
2016-06-12 17:10:46,2016-06-12 17:10:49,5.27,ft,A
2016-06-12 16:39:56,2016-06-12 16:40:00,5.27,ft,A
2016-06-12 16:10:17,2016-06-12 16:10:20,5.28,ft,A
2016-06-12 15:40:02,2016-06-12 15:40:05,5.28,ft,A
2016-06-12 15:10:29,2016-06-12 15:10:32,5.28,ft,A
2016-06-12 14:39:47,2016-06-12 14:39:51,5.27,ft,A
2016-06-12 14:10:14,2016-06-12 14:10:17,5.28,ft,A
2016-06-12 13:39:49,2016-06-12 13:39:52,5.28,ft,A
2016-06-12 13:10:17,2016-06-12 13:10:21,5.29,ft,A
2016-06-12 12:40:21,2016-06-12 12:40:24,5.31,ft,A
2016-06-12 12:09:56,2016-06-12 12:09:59,5.31,ft,A
2016-06-12 11:39:53,2016-06-12 11:39:56,5.28,ft,A
2016-06-12 11:10:09,2016-06-12 11:10:12,5.34,ft,A
2016-06-12 10:41:01,2016-06-12 10:41:05,5.42,ft,A
2016-06-12 10:10:48,2016-06-12 10:10:51,5.66,ft,A
2016-06-12 09:40:45,2016-06-12 09:40:48,5.67,ft,A
2016-06-12 09:11:20,2016-06-12 09:11:23,5.66,ft,A
2016-06-12 08:41:07,2016-06-12 08:41:11,5.66,ft,A
2016-06-12 08:10:29,2016-06-12 08:10:32,5.65,ft,A
2016-06-12 07:41:00,2016-06-12 07:41:03,5.66,ft,A
2016-06-12 07:10:49,2016-06-12 07:10:52,5.66,ft,A
2016-06-12 06:40:57,2016-06-12 06:41:01,5.66,ft,A
2016-06-12 06:11:22,2016-06-12 06:11:25,5.67,ft,A
2016-06-12 05:40:51,2016-06-12 05:40:54,5.67,ft,A
2016-06-12 05:10:55,2016-06-12 05:10:58,5.66,ft,A
2016-06-12 04:40:37,2016-06-12 04:40:40,5.67,ft,A
2016-06-12 04:10:42,2016-06-12 04:10:46,5.67,ft,A
2016-06-12 03:40:57,2016-06-12 03:41:01,5.67,ft,A
2016-06-12 03:10:44,2016-06-12 03:10:47,5.67,ft,A
2016-06-12 02:40:47,2016-06-12 02:40:50,5.67,ft,A
2016-06-12 02:10:28,2016-06-12 02:10:31,5.67,ft,A
2016-06-12 01:40:27,2016-06-12 01:40:31,5.67,ft,A
2016-06-12 01:11:01,2016-06-12 01:11:04,5.67,ft,A
2016-06-12 00:40:42,2016-06-12 00:40:46,5.67,ft,A
2016-06-12 00:11:00,2016-06-12 00:11:03,5.66,ft,A
2016-06-11 23:40:43,2016-06-11 23:40:46,5.66,ft,A
2016-06-11 23:10:27,2016-06-11 23:10:30,5.66,ft,A
2016-06-11 22:40:25,2016-06-11 22:40:29,5.67,ft,A
2016-06-11 22:10:05,2016-06-11 22:10:08,5.66,ft,A
2016-06-11 21:40:23,2016-06-11 21:40:26,5.66,ft,A
2016-06-11 21:10:43,2016-06-11 21:10:46,5.66,ft,A
2016-06-11 20:40:40,2016-06-11 20:40:47,5.66,ft,A
2016-06-11 20:11:13,2016-06-11 20:11:16,5.66,ft,A
2016-06-11 19:40:26,2016-06-11 19:40:29,5.66,ft,A
2016-06-11 19:10:46,2016-06-11 19:10:50,5.66,ft,A
2016-06-11 18:40:52,2016-06-11 18:40:55,5.66,ft,A
2016-06-11 18:10:57,2016-06-11 18:11:00,5.66,ft,A
2016-06-11 17:40:36,2016-06-11 17:40:40,5.65,ft,A
2016-06-11 17:09:55,2016-06-11 17:09:58,5.65,ft,A
2016-06-11 16:40:14,2016-06-11 16:40:17,5.65,ft,A
2016-06-11 16:10:44,2016-06-11 16:10:47,5.65,ft,A
2016-06-11 15:40:11,2016-06-11 15:40:14,5.64,ft,A
2016-06-11 15:10:27,2016-06-11 15:10:30,5.64,ft,A
2016-06-11 14:40:02,2016-06-11 14:40:05,5.63,ft,A
2016-06-11 14:09:58,2016-06-11 14:10:01,5.62,ft,A
2016-06-11 13:39:53,2016-06-11 13:39:57,5.62,ft,A
2016-06-11 13:09:55,2016-06-11 13:09:59,5.62,ft,A
2016-06-11 12:40:11,2016-06-11 12:40:14,5.61,ft,A
2016-06-11 12:10:20,2016-06-11 12:10:23,5.62,ft,A
2016-06-11 11:39:56,2016-06-11 11:39:59,5.62,ft,A
2016-06-11 11:10:37,2016-06-11 11:10:40,5.61,ft,A
2016-06-11 10:40:55,2016-06-11 10:40:58,5.62,ft,A
2016-06-11 10:10:57,2016-06-11 10:11:01,5.62,ft,A
2016-06-11 09:40:50,2016-06-11 09:40:53,5.62,ft,A
2016-06-11 09:10:18,2016-06-11 09:10:22,5.62,ft,A
2016-06-11 08:40:49,2016-06-11 08:40:52,5.63,ft,A
2016-06-11 08:10:56,2016-06-11 08:11:00,5.63,ft,A
2016-06-11 07:41:07,2016-06-11 07:41:11,5.63,ft,A
2016-06-11 07:10:43,2016-06-11 07:10:47,5.63,ft,A
2016-06-11 06:41:05,2016-06-11 06:41:09,5.64,ft,A
2016-06-11 06:10:48,2016-06-11 06:10:52,5.64,ft,A
2016-06-11 05:40:51,2016-06-11 05:40:54,5.64,ft,A
2016-06-11 05:10:40,2016-06-11 05:10:43,5.64,ft,A
2016-06-11 04:40:48,2016-06-11 04:40:51,5.64,ft,A
2016-06-11 04:10:19,2016-06-11 04:10:22,5.63,ft,A
2016-06-11 03:40:34,2016-06-11 03:40:37,5.64,ft,A
2016-06-11 03:10:08,2016-06-11 03:10:11,5.64,ft,A
2016-06-11 02:40:36,2016-06-11 02:40:39,5.63,ft,A
2016-06-11 02:10:23,2016-06-11 02:10:27,5.63,ft,A
2016-06-11 01:40:28,2016-06-11 01:40:31,5.64,ft,A
2016-06-11 01:10:14,2016-06-11 01:10:18,5.62,ft,A
2016-06-11 00:40:25,2016-06-11 00:40:29,5.64,ft,A
2016-06-11 00:10:31,2016-06-11 00:10:35,5.63,ft,A
2016-06-10 23:40:32,2016-06-10 23:40:35,5.64,ft,A
2016-06-10 23:10:46,2016-06-10 23:10:49,5.63,ft,A
2016-06-10 22:40:32,2016-06-10 22:40:35,5.63,ft,A
2016-06-10 22:10:16,2016-06-10 22:10:19,5.64,ft,A
2016-06-10 21:40:17,2016-06-10 21:40:20,5.64,ft,A
2016-06-10 21:10:28,2016-06-10 21:10:31,5.64,ft,A
2016-06-10 20:40:45,2016-06-10 20:40:48,5.64,ft,A
2016-06-10 20:10:52,2016-06-10 20:10:56,5.64,ft,A
2016-06-10 19:41:13,2016-06-10 19:41:16,5.64,ft,A
2016-06-10 19:10:08,2016-06-10 19:10:12,5.64,ft,A
2016-06-10 18:40:25,2016-06-10 18:40:29,5.65,ft,A
2016-06-10 18:12:02,2016-06-10 18:12:05,5.65,ft,A
2016-06-10 17:42:14,2016-06-10 17:42:17,5.64,ft,A
2016-06-10 17:11:39,2016-06-10 17:11:42,5.65,ft,A
2016-06-10 16:40:16,2016-06-10 16:40:19,5.65,ft,A
2016-06-10 16:10:43,2016-06-10 16:10:46,5.63,ft,A
2016-06-10 15:40:24,2016-06-10 15:40:28,5.64,ft,A
2016-06-10 15:10:51,2016-06-10 15:10:55,5.64,ft,A
2016-06-10 14:41:10,2016-06-10 14:41:16,5.63,ft,A
2016-06-10 14:10:53,2016-06-10 14:10:56,5.63,ft,A
2016-06-10 13:41:44,2016-06-10 13:41:48,5.63,ft,A
2016-06-10 13:11:12,2016-06-10 13:11:15,5.64,ft,A
2016-06-10 12:41:05,2016-06-10 12:41:08,5.64,ft,A
2016-06-10 12:10:43,2016-06-10 12:10:46,5.64,ft,A
2016-06-10 11:40:56,2016-06-10 11:41:00,5.65,ft,A
2016-06-10 11:10:33,2016-06-10 11:10:36,5.64,ft,A
2016-06-10 10:40:44,2016-06-10 10:40:47,5.61,ft,A
2016-06-10 10:11:39,2016-06-10 10:11:43,5.62,ft,A
2016-06-10 09:40:25,2016-06-10 09:40:28,5.63,ft,A
2016-06-10 09:11:20,2016-06-10 09:11:24,5.64,ft,A
2016-06-10 08:40:58,2016-06-10 08:41:01,5.66,ft,A
2016-06-10 08:10:57,2016-06-10 08:11:00,5.77,ft,A
2016-06-10 07:40:55,2016-06-10 07:40:58,5.75,ft,A
2016-06-10 07:10:43,2016-06-10 07:10:46,5.61,ft,A
2016-06-10 06:40:40,2016-06-10 06:40:44,5.51,ft,A
2016-06-10 06:10:40,2016-06-10 06:10:44,5.50,ft,A
2016-06-10 05:40:29,2016-06-10 05:40:32,5.50,ft,A
2016-06-10 05:10:13,2016-06-10 05:10:16,5.51,ft,A
2016-06-10 04:40:43,2016-06-10 04:40:47,5.50,ft,A
2016-06-10 04:10:27,2016-06-10 04:10:31,5.50,ft,A
2016-06-10 03:40:42,2016-06-10 03:40:45,5.50,ft,A
2016-06-10 03:10:31,2016-06-10 03:10:34,5.51,ft,A
2016-06-10 02:40:28,2016-06-10 02:40:31,5.49,ft,A
2016-06-10 02:10:24,2016-06-10 02:10:27,5.49,ft,A
2016-06-10 01:40:33,2016-06-10 01:40:37,5.49,ft,A
2016-06-10 01:10:29,2016-06-10 01:10:32,5.49,ft,A
2016-06-10 00:40:26,2016-06-10 00:40:29,5.49,ft,A
2016-06-10 00:10:51,2016-06-10 00:10:54,5.50,ft,A
2016-06-09 23:40:31,2016-06-09 23:40:35,5.50,ft,A
2016-06-09 23:10:18,2016-06-09 23:10:21,5.49,ft,A
2016-06-09 22:40:26,2016-06-09 22:40:29,5.50,ft,A
2016-06-09 22:10:18,2016-06-09 22:10:22,5.50,ft,A
2016-06-09 21:40:59,2016-06-09 21:41:02,5.50,ft,A
2016-06-09 21:10:26,2016-06-09 21:10:30,5.50,ft,A
2016-06-09 20:40:14,2016-06-09 20:40:17,5.50,ft,A
2016-06-09 20:10:22,2016-06-09 20:10:26,5.51,ft,A
2016-06-09 19:40:34,2016-06-09 19:40:37,5.51,ft,A
